	GPA Range	Degree	Specialization	GPA	courses
441	4	0	1	4.9592280890444975	CS4243,CS3243,CS5339,CS4247,CS3205,CS6243,CS2103,CS4880,CS5340,CS4220,CS4239,CS3271,CS3218,CS4248,CS3882
442	3	0	8	3.8486612509339473	CS5345,CS5339,CS4278,CS5228,CS4244,CS6244,CS4238,CS6208,CS6211,CS6231,CS4257,CS5242,CS4239,BT5110,CS6220,CS4236,CS6207
443	4	1	5	4.693617354682369	CS4243,CS3241,CS5237,CS2220,CS5230,CS3230,CS3225,CS4232,CS4257,CS4231,CS5236,CS3233,CS4249
444	4	1	7	4.448422692759514	CS4216,CS6202,BT5110,CS5239,CS5219,CS4244,CS3281,CS2281,CS6213,CS5340,CS5214,CS5250,CS4345,CS4223,CS3212,CS6215,CS5215,CS5344
445	3	1	5	3.5239456814297996	CS4215,CS2104,CS6202,CS3283,CS3234,CS5219,CS3211,CS5214,CS3212,CS6215,CS5215,CS5218,CS4214
446	3	0	8	3.503810974588572	CS3247,CS5424,CS4225,CS5346,CS2220,CS6280,CS4220,CS4240,CS6220,BT5110,CS5344
447	4	0	2	4.900367832072251	CS6206,CS5422,CS5346,CS6270,CS5223,CS5249,CS3281,CS4347,CS4248,CS6209,CS3284,CS5439,CS5224,CS5424,CS5239,CS4238,CS2108,CS5342,CS6212,CS5244,CS6213,CS5246
448	4	0	4	4.971349807891055	CS5424,CS1010S,CS2040,CS5425,CS5346,CS4224,CS1010FC/X,CS2281,CS3282,CS1101S,CS4220,CS4221,CS4223,CS5344,CS2020
449	2	0	4	2.154769413363637	CS5346,CS6240,CS4220,CS5340,CS6234,CS4248,CS5425,CS1010E,CS5228,CS5330,CS3233,CS6208,CS4345,CS4246,CS4243,CS5345,CS5239,CS2108,CS6244,BT5110,CS4278
450	2	0	9	2.4796737128520823	CS4215,CS4243,CS3241,CS5240,CS4247,CS4350,CS3211,CS3234,CS6243,CS3212,CS4351,CS4240,CS5246,CS6215,CS4212,CS4214
451	4	1	1	4.8199009998765066	CS5424,CS4226,CS5422,CS5229,CS3103,CS4344,CS5272,CS5223,CS6205,CS6209,CS5248,CS5233,CS3281,CS3282,CS6213,CS6211,CS4271
452	3	0	4	3.0326858137566077	CS4247,CS6243,CS4220,CS3249,CS4235,CS4240,CS5246,CS6203,CS4249
453	2	0	6	2.8038148050840066	CS5422,CS4344,CS3237,CS5223,CS3271,CS3201,CS5219,CS3226,CS3217,CS2105,CS3882,CS6204,CS2104,CS3220,CS4211,CS2113,CS4239,CS6280,CS6213
454	3	1	2	3.915947300839294	CS2104,CS6206,CS3243,CS3220,CS5339,CS5230,CS3211,CS5271,CS4244,CS3282,CS4234,CS4345,CS4278,CS5218,CS6222
455	2	1	8	2.790519568731488	CS6206,CS5424,CS4245,CS5346,CS5223,CS4237,CS5239,CS5233,CS4235,CS4347,CS6211,CS2100,CS3210,CS4241,CS2106,CS5246,CS3218,CS4345
456	4	0	2	4.431423162236898	CS2309,CS2030,CS1010,CS5476,CS2010,CS6231,CS4239,CS3235,CS5439,CS1010J,CS1020E
457	3	1	1	3.2305773513728404	CS2040,CS5346,CS1010E,CS5345,CS2220,CS5228,CS5230,CS4241,CS4235,CS6212,CS5244,CS4231,CS4242,CS1010J
458	4	0	4	4.19453589081262	CS2104,CS1010S,CS2040,CS4245,CS5237,CS2030,CS5230,CS3211,CS5330,CS4347,CS4234,CS2010,CS4235,CS5236,CS5234,CS5241
459	2	1	3	2.332752134239397	CS4344,CS3103,CS1280,CS6205,CS4220,CS5340,CS4257,CS6231,CS6207,CS5228,CS4244,CS6209,CS6211,CS2105,CS4246,CS5424,CS3244,CS2108,CS3282,CS5342,CS4239,CS6222,CS4237,BT5110
460	2	0	0	2.9389721457947124	CS3281,CS2113T,CS3201,CS3284,CS3203,CS3226,CS3217,CS4218,CS3882,CS5232,CS5272,CS3283,CS4880,CS4238,CS3282,CS3216,CS4239,CS2103T,CS3219,CS6280
461	2	0	1	2.4666388292587524	CS5231,CS4245,CS5346,CS6240,CS6209,CS5331,CS2108,CS4235,CS5342,CS5244,CS5439,CS4242
462	3	1	1	3.9968095145571274	CS6206,CS5346,CS6207,CS5339,CS5345,CS3283,CS5249,CS3284,CS6208,CS4347,CS5342,CS4241,CS4248,CS6222
463	3	0	6	3.056415664380605	CS6206,CS3247,CS4245,CS4243,CS3220,CS3284,CS2108,CS6211,CS5342,CS3210,CS4345,CS5250,CS4223,CS6212,CS4242
464	3	0	8	3.574743388605838	CS5422,CS5223,CS2281,CS6220,CS4221,CS3201,CS5222,CS3203,CS5224,CS3882,CS3220,CS4211,CS5239,CS4880,CS3282,CS2103T,CS6280,CS3211,CS3210
465	3	0	4	3.697115388804189	CS3221,CS5237,CS4350,CS5343,CS6209,CS4235,CS5242,CS4271,CS6220,CS4239,CS3233,CS3235,CS6207
466	3	1	1	3.0284770559837817	CS3241,CS5229,CS3220,CS6270,CS6241,CS3234,CS3281,CS3226,CS6213,CS3282,CS3240,CS2100,CS4271,CS6204
467	3	1	4	3.4081205009159894	CS5339,CS5242,CS1010,CS6207,CS1020E,CS2309,CS1010E,CS4244,CS6208,CS3235,CS6230,CS1231,CS2030,CS3244,CS5478,CS2020,CS6222,CS5476,CS4278
468	4	0	8	4.727041559422006	CS4243,CS3243,CS6207,CS5339,CS3244,CS5340,CS6208,CS6220,CS4278,CS4246,CS4248,CS6222
469	4	1	6	4.941425726325076	CS5424,CS4226,CS3103,CS5339,CS3281,CS6208,CS4222,CS2105,CS6207
470	4	0	1	4.203907371448558	CS4245,CS3220,CS5322,CS5345,CS2220,CS6280,CS5228,CS6244,CS4220,CS5340,CS2102,CS5242,CS4231,CS5226,CS3245,CS6220,CS5215,CS6207
471	3	1	1	3.449108579693524	CS3221,CS5240,CS5346,CS4239,CS4350,CS2220,CS6209,CS4240,CS6231,CS6220,CS3235,CS5344,CS6203
472	2	0	9	2.7621426475430813	CS6206,CS5244,CS5425,CS5346,CS6240,CS6207,CS5339,CS6280,CS3283,CS4242,CS3284,CS2108,CS4347,CS6212,CS4241,CS5246,CS4248,CS5241
473	3	0	8	3.37246443948676	CS6206,CS4245,CS5346,CS6240,CS3220,CS3283,CS3236,CS3211,CS5249,CS5330,CS4235,CS4347,CS5342,CS6212,CS2113T,CS5224,CS5241
474	3	0	1	3.518715368689126	CS5346,CS4224,CS5322,CS2220,CS6280,CS6203,CS2102,CS5226,CS5332,BT5110,CS3218
475	3	0	7	3.768435293972524	CS4245,CS2040,CS3220,CS5345,CS6240,CS5249,CS5250,CS3210,CS5224,CS6207,CS5241,CS4223
476	2	0	1	2.758109908475371	CS5234,CS2107,CS4232,CS4257,CS5332,CS6234,CS4248,CS3236,CS6209,CS3284,CS3233,CS6211,CS4271,CS3235,CS2220,CS3283,CS2108,CS4231,CS5230,CS4234,CS5322
477	3	0	1	3.9683927118251066	CS5424,CS2113,CS4344,CS3220,CS3211,CS2103,CS3281,CS3282,CS2100,CS4231,CS2105,CS4345
478	3	0	6	3.679662996892169	CS3202,CS5345,CS2113,CS5272,CS4350,CS5343,CS4247,CS5228,CS5478,CS5246,CS6243,CS3242,CS5242,CS4240,CS4239,CS4278,CS3218
479	3	1	4	3.2641307653922422	CS4215,CS3201,CS2113,CS3205,CS3283,CS6280,CS3234,CS2103,CS4880,CS3203,CS3281,CS4239,CS4218,CS4212,CS2103T
480	3	0	3	3.3087079870750316	CS3202,CS3201,CS4211,CS5272,CS3219,CS3205,CS6280,CS3234,CS5271,CS2103,CS3203,CS3282,CS3216,CS4271,CS4239,CS6230,CS3882
481	2	0	9	2.5120315061759837	CS5237,CS5238,CS2220,CS5230,CS3236,CS3230,CS4234,CS4257,CS3233
482	3	1	7	3.638768536194859	CS4245,CS5425,CS5346,CS6202,CS6240,CS4235,CS4239,CS3245,CS4242
483	3	0	1	3.6834773498920894	CS4225,CS5424,CS5425,CS5346,CS4224,CS2220,CS6280,CS5228,BT5110,CS3217,CS4220,CS2281,CS6220,CS5226,CS3223,CS5344,CS5215
484	3	1	5	3.1165666362830096	CS2309,CS5237,CS5425,CS2040,CS1010E,CS3217,CS3281,CS1010,CS2113T,CS1020,CS1010J,CS2020,CS1020E
485	3	1	6	3.5801907902274634	CS5425,CS5346,CS4224,CS6280,CS5228,CS5233,CS4220,CS6213,CS5226,CS4345,CS5322,CS3210,CS5250,CS5224
486	3	1	4	3.701977932531099	CS5346,CS4224,CS5339,CS4220,CS5242,CS4221,CS4248,CS5425,CS2102,CS6208,CS3243,CS3244,CS3223,CS1020,CS2020,CS6280,CS5226,BT5110,CS4278,CS4242
487	3	1	9	3.813822734671013	CS5422,CS4344,CS2107,CS5331,CS6205,CS5233,CS2100,CS4221,CS4226,CS1010E,CS6211,CS3235,CS5439,CS6230,CS5321,CS5424,CS4238,CS4231,CS1010FC/X,CS4237,CS5248,CS5476,CS5231
488	4	1	5	4.774279346602964	CS5424,CS5425,CS4224,CS5339,CS2220,CS5228,CS6244,CS4347,CS4235,CS6212,CS3223,CS4278,CS5215,CS6222
489	3	0	1	3.8982467210835896	CS3221,CS6280,CS5228,CS5331,CS5332,CS4238,CS5476,CS6211,CS4236,CS3223,CS4271,CS4239,CS5322,CS3235,CS5439,CS6231,CS5231
490	4	1	1	4.253547165261132	CS5424,CS4225,CS5230,CS3230,CS3225,CS6213,CS4232,CS2102,CS4257,CS5226,CS6220,CS5234,CS5236
491	4	1	7	4.14165984251557	CS1010E,CS5345,CS1231,CS1280,CS4235,CS2040C,CS5244,CS6212,CS5246,CS4248,CS1010J
492	3	1	9	3.7689344007231536	CS5345,CS5339,CS5228,CS4237,CS3281,CS4220,CS6208,CS6211,CS2100,CS4345,CS5215,CS6222
493	3	0	1	3.723096596166436	CS2040,CS5345,CS1280,CS4237,CS5228,CS4244,CS6203,CS5226,CS3223,CS4246,CS6204
494	3	0	1	3.6421808522582038	CS3281,CS5223,CS4237,CS4241,CS5222,CS5233,CS5476,CS3282,CS6211,CS4238,CS2106,CS5250,CS4345,CS4223,CS2100,CS5224
495	4	0	6	4.542822980516962	CS3237,CS4344,CS6240,CS6270,CS3281,CS4235,CS4347,CS4248,CS3284,CS6204,CS5424,CS3220,CS3283,CS3282,CS4231,CS5244,CS5241,CS4237,CS6213,CS6203
496	3	1	1	3.491978163990047	CS2113,CS5346,CS4239,CS2220,CS3235,CS6231,CS4271,CS5332,CS3223,CS5344,CS5439,CS5231
497	3	0	1	3.1120378443037344	CS2104,CS2040,CS4224,CS1231,CS5271,CS5239,CS1101S,CS4239,CS5322,CS3212,CS6203
498	3	1	8	3.531895729466331	CS5237,CS5238,CS5234,CS3236,CS3230,CS5330,CS3225,CS4232,CS4234,CS4257,CS5236,CS4231,CS3233
499	3	0	7	3.639581311815903	CS6206,CS5424,CS5229,CS2220,CS3236,CS6241,CS3230,CS3225,CS5233,CS4235,CS4232,CS4257,CS4234,CS4231,CS6234,CS6204
500	3	0	8	3.196231388259037	CS6206,CS3247,CS3241,CS3237,CS5237,CS5240,CS2220,CS3236,CS5230,CS3230,CS3240,CS4351,CS5236
501	3	1	5	3.458039303851055	CS6207,CS5223,CS5478,CS6244,CS5340,CS6211,CS2100,CS4221,CS4248
502	4	1	2	4.589920403140812	CS4215,CS2104,CS4216,CS6202,CS5218,CS5223,CS5271,CS3211,CS5219,CS3234,CS5233,CS2281,CS3281,CS3282,CS6212,CS6215,CS4212
503	3	1	9	3.5834779838700364	CS6206,CS3247,CS3241,CS5240,CS4350,CS5343,CS6243,CS5271,CS5233,CS3240,CS4235,CS4351,CS4240,CS4249
504	3	1	1	3.930122884543696	CS3247,CS4216,CS6202,CS6207,CS5218,CS3234,CS3211,CS3240,CS3242,CS4235,CS2010,CS5214,CS3212,CS5215,CS4212
505	4	1	1	4.698842504371314	CS2104,CS4215,CS4226,CS3220,CS6202,CS5229,CS4344,CS3103,CS5223,CS5271,CS3234,CS6211,CS5242,CS5214,CS2100,CS3212,CS5344
506	3	1	8	3.662312747947659	CS1010S,CS2040,CS5346,CS5228,CS5271,CS2102,CS1101S,CS1020,CS5224,CS5226,CS1010,CS6220,CS5344,CS4271,CS6203,CS4248,CS4221
507	3	0	5	3.997925894685872	CS5424,CS4239,CS6270,CS2107,CS3211,CS5222,CS6211,CS4257,CS3210,CS6231,CS3235,CS5322,CS4223,CS5224
508	2	1	8	2.9085712311532834	CS4216,CS6202,CS6270,CS5223,CS3234,CS5239,CS5222,CS3211,CS5219,CS2100,CS4231,CS3210,CS2106,CS3212,CS6215,CS5224,CS5218
509	2	1	1	2.6677178027059623	CS4215,CS2104,CS2040,CS1010E,CS6202,CS1280,CS3234,CS3211,CS5214,CS2040C,CS5215,CS5218,CS2020
510	3	1	9	3.4899461434660406	CS3221,CS4216,CS2107,CS5331,CS4214,CS5271,CS3234,CS5219,CS4271,CS5439,CS6215,CS2104,CS5214,CS4212,CS4215,CS6202,CS3211,CS3212,CS5215,CS5218
511	3	1	5	3.217549465234189	CS2309,CS4245,CS5345,CS6240,CS3245,CS5346,CS5230,CS3230,CS3284,CS3225,CS4345,CS3233,CS6230,CS4248
512	2	1	5	2.08401370061318	CS6206,CS4243,CS5244,CS2309,CS6207,CS1280,CS3283,CS6241,CS5239,CS2108,CS3249,CS5342,CS6212,CS4241,CS4242,CS5241
513	3	0	9	3.0403441852572457	CS5238,CS2220,CS5230,CS3236,CS3230,CS6241,CS3225,CS3281,CS3217,CS4232,CS4234,CS4257,CS5330,CS4231,CS6234,CS5236,CS3271,CS4218
514	3	1	2	3.5297398708168912	CS4245,CS3237,CS2030,CS3236,CS6241,CS5330,CS3284,CS4234,CS5342,CS5236,CS3245,CS4242,CS5241
515	3	1	6	3.1497672272680517	CS6206,CS3247,CS5237,CS5240,CS4243,CS3241,CS4247,CS6241,CS3242,CS3249,CS4351,CS4240,CS5246,CS4249
516	3	0	5	3.8663000432334216	CS6206,CS3281,CS4347,CS6207,CS3201,CS3234,CS3284,CS3226,CS3283,CS3282,CS3216,CS5342,CS6212,CS5244,CS4239,CS5241,CS2103,CS3245,CS5246,CS4242
517	3	1	6	3.8641387416397	CS4215,CS2104,CS5321,CS4216,CS3103,CS6270,CS5271,CS5219,CS3234,CS5233,CS5214,CS3212,CS6215,CS5215,CS5218,CS4214
518	3	1	8	3.7071700158400986	CS4243,CS3243,CS5339,CS4244,CS5239,CS6244,CS5233,CS4231,CS4278,CS4248
519	2	1	5	2.1676785498997715	CS4239,CS5439,CS5331,CS6209,CS4238,CS6211,CS4257,CS6231,CS4236,CS5332,CS6230,CS5231
520	3	1	1	3.5411613352376814	CS2104,CS1010S,CS4216,CS6202,CS3234,CS5219,CS3211,CS5330,CS5271,CS6215,CS5215,CS4212,CS4214
521	2	0	1	2.6260909729625928	CS5424,CS5425,CS6280,BT5110,CS5219,CS4220,CS2102,CS6213,CS3223,CS5226,CS6220,CS5322,CS5344,CS6203
522	4	1	9	4.79328256969615	CS3237,CS5249,CS6234,CS2113T,CS3271,CS3202,CS5236,CS4218,CS3882,CS4211,CS5232,CS2113,CS3205,CS3230,CS4880,CS3282,CS3216,CS2103T,CS3219,CS5230,CS3225,CS2103,CS3233,CS4242
523	3	1	9	3.167476036973221	CS5237,CS3241,CS1280,CS3242,CS4351,CS1101S,CS1020E,CS2309,CS5425,CS1010E,CS2102,CS3218,CS4243,CS6241,CS5240,CS3249,CS5226,CS5246,CS6203,CS4249
524	3	0	9	3.3506621584019127	CS3247,CS4350,CS6241,CS6243,CS3242,CS4235,CS4351,CS4236,CS4239,BT5110,CS3218,CS5231,CS4246
525	4	1	0	4.56069724897919	CS2104,CS2309,CS5424,CS3237,CS4237,CS5219,CS3217,CS3282,CS5214,CS6215
526	3	0	2	3.726703052352931	CS6206,CS4225,CS5345,CS3236,CS5230,CS3284,CS4235,CS6212,CS4248
527	3	1	6	3.52831393023305	CS2040,CS6270,CS5223,CS5222,CS1281,CS1101S,CS2010,CS4235,CS5250,CS3235
528	4	1	6	4.203438551398339	CS6206,CS5346,CS5249,CS3284,CS2108,CS4235,CS4347,CS6212,CS4248,CS5241
529	4	1	1	4.92218132052645	CS5424,CS5322,CS5232,CS6240,CS5228,CS3230,CS4220,CS4239,BT5110,CS6203
530	4	1	5	4.838116364927653	CS5424,CS5425,CS1010E,CS5346,CS2220,CS6280,CS5228,CS5223,CS5219,CS4220,CS6213,CS2102,CS1101S,CS2100,CS6220,CS5234,CS6203,CS4214
531	3	0	1	3.5841489732741456	CS5424,CS4226,CS5422,CS5229,CS3103,CS5223,CS6205,CS3281,CS4220,CS3282,CS4231,CS6204
532	3	0	3	3.2958188046980013	CS4226,CS5422,CS3220,CS4344,CS5223,CS4237,CS5248,CS5233,CS6213,CS6211,CS3282,CS2105,CS2100,CS4222,CS5321,CS6204
533	3	1	1	3.8086116854757854	CS4216,CS6202,CS3882,CS3244,CS5228,CS4237,CS5271,CS3234,CS3211,CS6244,CS2103T,CS4271,CS5214,CS2113T,CS6215,CS4212,CS4214
534	4	0	1	4.89170664008903	CS6206,CS3247,CS5237,CS5238,CS4232,CS6234,CS3236,CS5330,CS3233,CS4271,CS5236,CS2220,CS4238,CS4231,CS5230,CS5234,CS5246,CS5231,CS4249
535	2	1	1	2.6913626261995014	CS4243,CS5425,CS5345,CS5339,CS4244,CS6244,CS5476,CS5248,CS4257,CS2100,CS6220,CS4231,BT5110,CS5231,CS1010J,CS6222
536	4	0	9	4.7916467092621815	CS4243,CS5345,CS5339,CS6270,CS5228,CS5215,CS4220,CS6208,CS5340,CS6220,BT5110,CS4278,CS4246,CS5344,CS6222
537	3	1	6	3.7808345495910913	CS4216,CS1280,CS3234,CS1281,CS1101S,CS6215,CS4212,CS4214
538	4	1	9	4.125251481018498	CS5425,CS6280,BT5110,CS3249,CS6213,CS6220,CS4223,CS6203,CS5231
539	3	0	3	3.472609649706005	CS2309,CS1010FC/X,CS3201,CS6270,CS1280,CS2107,CS4238,CS1010,CS1020
540	3	0	3	3.00404369556273	CS4344,CS2107,CS4257,CS6231,CS2100,CS5332,CS2309,CS6211,CS4271,CS2040C,CS3235,CS5439,CS6230,CS5424,CS1281,CS1020,CS5229,CS5476,CS6213,CS4236,CS5231
541	3	0	2	3.2474419627062305	CS5331,CS5476,CS5332,CS4238,CS4257,CS4239,CS5322,CS3235,CS6230
542	3	1	5	3.8478456723736265	CS4215,CS4216,CS5345,CS5223,CS5271,CS3211,CS3234,CS4235,CS3282,CS6215,CS5218,CS4214
543	3	0	2	3.1974775821521453	CS5237,CS5238,CS2220,CS3205,CS3236,CS5271,CS3230,CS5330,CS4232,CS5236
544	3	1	6	3.9964218851942213	CS4243,CS3220,CS6270,CS5223,CS5228,CS5478,CS3211,CS5239,CS5233,CS5340,CS3282,CS2281,CS2100,CS4231,CS5250,CS6207,CS6222
545	4	0	7	4.649822591338548	CS5424,CS5223,CS4237,CS5239,CS3281,CS5233,CS6213,CS6211,CS2100,CS4231,CS4345,CS2106,CS4223,CS3210,CS5224
546	4	1	8	4.923838693395496	CS5237,CS5422,CS3237,CS4350,CS3281,CS2100,CS4248,CS4226,CS6211,CS3218,CS6204,CS4243,CS3220,CS2108,CS5240,CS5248,CS3240,CS6213,CS5246,CS4249
547	4	1	1	4.29643427069103	CS4211,CS5218,CS5331,CS6209,CS6211,CS4257,CS4271,CS6231,CS5332,CS4236,CS3235,CS6230,CS5231
548	3	0	4	3.9749410835257835	CS4344,CS5223,CS3281,CS5233,CS2100,CS4222,CS4226,CS3234,CS3284,CS3203,CS2105,CS3882,CS5232,CS5272,CS3205,CS4880,CS3216,CS4239,CS2103T,CS2103
549	4	0	1	4.133811905927123	CS3247,CS3202,CS3201,CS6280,CS5271,CS3234,CS2103,CS3226,CS3284,CS3281,CS3282,CS3216,CS2113T,CS2103T,CS6222
550	2	0	0	2.3787874231867185	CS5422,CS2040,CS3237,CS6270,CS6205,CS4220,CS1101S,CS2100,CS5344,CS6207,CS1020E,CS6209,CS6208,CS2105,CS6204,CS5424,CS3282,CS4237,CS5248,CS6213,BT5110
551	3	1	6	3.618624930767026	CS1010S,CS1010FC/X,CS2030,CS4237,CS5222,CS2281,CS1281,CS6213,CS1101S,CS4231,CS5224,CS1020,CS1020E
552	3	1	4	3.3458272473723567	CS3221,CS4239,CS2107,CS5331,CS6209,CS5476,CS6211,CS6231,CS4271,CS4257,CS5332,CS5322,CS3235,CS6230
553	3	1	6	3.2846715535843565	CS3243,CS4243,CS5228,CS6244,CS2281,CS5214,BT5110,CS5246,CS5215,CS4248,CS4246,CS4214
554	3	1	1	3.4297993820769683	CS2040,CS3283,CS3234,CS2103,CS3217,CS3226,CS3203,CS4221,CS6220,CS5322,CS2113T,CS5439,CS5215,CS4218,CS3882
555	3	1	9	3.2905876859284606	CS6206,CS5238,CS6234,CS5271,CS3203,CS5236,CS4218,CS2104,CS2113,CS1231,CS2030,CS3283,CS3230,CS1281,CS4231,CS4239,CS2103T,CS5230,CS3225,CS2103,CS5215
556	3	0	9	3.7333460930952613	CS3221,CS2040,CS6207,CS1280,CS5246,CS6213,CS4257,CS4236,CS4239,CS5322,CS3235,CS5439,CS6203,CS5231,CS5344
557	3	0	3	3.6284474221838754	CS4225,CS5425,CS5345,CS6207,CS5346,CS4224,CS3244,CS4220,BT5110,CS4278,CS6230,CS5215,CS4248,CS4246
558	3	1	8	3.0092113977686585	CS6206,CS3247,CS2040,CS3103,CS4350,CS6205,CS3281,CS5233,CS4241,CS1010,CS6207,CS4248,CS6211,CS3283,CS3282,CS4212,CS4215,CS5229,CS6202,CS5248,CS5246,CS4249
559	3	1	1	3.6411842029313526	CS5237,CS4216,CS5234,CS4232,CS4235,CS4257,CS2100,CS6234,CS5271,CS5219,CS5222,CS5330,CS5224,CS5214,CS4212,CS4237,CS3225,CS6213,CS3233,CS3212
560	4	1	6	4.92905827298845	CS3201,CS4211,CS2113,CS3283,CS6280,CS4880,CS3203,CS2010
561	3	1	8	3.2538708807645125	CS5424,CS3211,CS5222,CS5233,CS3282,CS2106,CS5224,CS4246
562	3	0	7	3.4212337692111623	CS3247,CS5237,CS5240,CS5422,CS4237,CS5330,CS3282,CS4345,CS3218
563	3	1	7	3.06178560187235	CS2309,CS1010S,CS2040,CS1010E,CS2030,CS1231,CS1280,CS1281,CS3282,CS1101S,CS2040C,CS1010,CS5250,CS1020,CS1010J,CS2020,CS1020E
564	3	1	3	3.771853639424748	CS5424,CS4245,CS3220,CS5223,CS5239,CS5222,CS6213,CS6211,CS2106,CS4231,CS4222,CS4223,CS5246,CS5224,CS4345,CS5241
565	3	0	7	3.296379520605673	CS4215,CS2104,CS4216,CS5272,CS3234,CS3217,CS3281,CS4271,CS5214,CS4231,BT5110,CS4212,CS5218,CS3882
566	2	0	5	2.7478240826229627	CS3221,CS4225,CS5439,CS2107,CS5331,CS6211,CS4236,CS4257,CS4271,CS5332,CS5322,CS6230
567	3	1	1	3.071959265289895	CS4216,CS3103,CS5223,CS6205,CS3281,CS4220,CS5233,CS2100,CS6220,CS5344,CS6207,CS4226,CS6208,CS4246,CS4243,CS3244,CS4231,CS4237,CS6244,CS4278,CS5215
568	3	0	1	3.2330671010892718	CS5346,CS3220,CS4247,CS5223,CS4237,CS3211,CS5239,CS5233,CS4238,CS3282,CS6211,CS6213,CS2281,CS5250,CS4231,CS4223,CS3242,CS5224
569	3	0	6	3.2773777706928064	CS4245,CS5237,CS5238,CS5249,CS3284,CS4235,CS5236,CS3245,CS6207,CS5241
570	3	0	5	3.3029196597000574	CS5424,CS3201,CS4224,CS5272,CS3219,CS3103,CS6280,CS2220,CS4237,CS2103,CS3281,CS4271,CS6220,BT5110,CS2113T,CS6203,CS2103T
571	4	1	4	4.601060906278013	CS5425,CS6202,CS4239,CS3244,CS5228,CS5219,CS3212,CS5233,CS3235,CS5332,CS2106,CS5344,CS6215,CS5215,CS6222
572	3	0	9	3.992920367971477	CS5321,CS4226,CS4344,CS3103,CS5229,CS5248,CS5233,CS6211,CS4231,CS2105,CS5215,CS4214,CS6204
573	2	0	5	2.242767328502854	CS3243,CS5425,CS3283,CS4237,CS3205,CS3211,CS5239,BT5110,CS4220,CS4351,CS5242,CS4271,CS6220,CS4223,CS2113T,CS3271,CS2103T
574	4	0	2	4.056109188977692	CS5239,CS3225,CS5233,CS3282,CS4234,CS4257,CS2100,CS6234,CS5250,CS5224,CS4345,CS2103T
575	3	0	3	3.312229476174726	CS3271,CS4211,CS3283,CS6280,CS5271,CS3234,CS3203,CS3217,CS2113T,CS6215,CS2103T
576	3	0	5	3.551608739108586	CS3237,CS3244,CS4237,CS5223,CS5478,CS6209,CS6244,CS3281,CS6208,CS5215,CS4248,CS5321
577	3	1	6	3.6972793128920376	CS5424,CS3220,CS3211,CS5239,CS5222,CS5233,CS3281,CS6213,CS6211,CS4345,CS2106,CS3210,CS5224,CS4223
578	3	0	4	3.2376784372587033	CS3283,CS4237,CS5239,CS5233,CS3281,CS6213,CS2281,CS2100,CS4231,CS2106,CS5224
579	2	0	4	2.8831183965213203	CS5424,CS3237,CS4247,CS5223,CS4237,CS2107,CS3281,CS4235,CS6231,CS3271,CS5231,CS4249
580	3	1	6	3.1297786060270933	CS4226,CS4211,CS5232,CS5272,CS3234,CS5219,CS6203,CS3226,CS3282,CS5214,CS6220,CS4239,CS5322,CS3212,CS5215,CS5218
581	3	1	6	3.5318750261628704	CS5237,CS2220,CS3236,CS5230,CS3230,CS4238,CS2108,CS4234,CS4257,CS4236,CS5236,CS5332,CS3233,CS3235,CS5439,CS6211,CS6207
582	3	1	7	3.1567645170597807	CS2220,CS3236,CS5230,CS3225,CS3233,CS4238,CS4232,CS4257,CS6234,CS5234,CS6230,CS5231
583	3	1	1	3.9799645280945466	CS6206,CS6270,CS5223,CS3211,CS5239,CS5222,CS3281,CS4232,CS6211,CS2100,CS4231,CS5250
584	3	0	6	3.8889878370127016	CS5232,CS3205,CS4237,CS6280,CS5239,CS3284,CS4880,CS2103,CS3282,CS3281,CS6211,CS3271
585	3	0	4	3.7025385290690807	CS3241,CS5339,CS3281,CS3242,CS4235,CS4220,CS4257,CS6207,CS4244,CS5439,CS3218,CS4246,CS3243,CS6241,CS1281,CS4247,CS5230,CS3240,CS4240,CS3233,CS4278,CS5215
586	3	0	1	3.7644640870286064	CS6206,CS1010S,CS4345,CS1231,CS4237,CS2281,CS4241,CS3245,CS3210,CS1010J
587	3	0	5	3.390219893079967	CS5237,CS4257,CS2309,CS5271,CS3217,CS6211,CS4271,CS6230,CS3218,CS4238,CS4231,CS4239,CS4212,CS4215,CS6202,CS5248,CS5476,CS5322,CS5246,CS5231
588	4	1	6	4.97892536000767	CS3243,CS4243,CS3244,CS3236,CS6220,CS5344,CS5215,CS6207,CS4246
589	3	0	4	3.2904970005186245	CS5237,CS5238,CS6270,CS4232,CS4257,CS6220,CS6234,CS4223,CS3236,CS3284,CS5330,CS3233,CS5345,CS3230,CS4231,CS6222,CS4234,CS5234,CS3210,CS5215
590	4	1	6	4.555103327228603	CS3221,CS5331,CS1101S,CS4257,CS6209,CS3226,CS4271,CS3235,CS5439,CS3882,CS2113,CS4880,CS4238,CS4239,CS1020,CS6243,CS5476,CS4236,CS5322,CS5231
591	3	1	2	3.611742948765412	CS2104,CS4216,CS3271,CS4211,CS5272,CS3219,CS3236,CS3234,CS3211,CS3281,CS4239,CS6215,CS4212,CS5218
592	3	1	1	3.697526989226952	CS3220,CS5238,CS5223,CS4237,CS5230,CS3211,CS5233,CS2281,CS3281,CS6211,CS4232,CS2100,CS5236,CS4223,CS5224
593	2	1	2	2.0859072733102266	CS6206,CS3243,CS5237,CS1010S,CS4350,CS6243,CS3240,CS1101S,CS4240,CS2010,CS1020,CS2020
